model,accScore,precScore,recallScore,f1Score
RandomForestClassifier,0.9895118377419604,0.9983241925655089,0.9812818209044624,0.9897296480894124
DecisionTreeClassifier,0.9892804812215624,0.9981715678805424,0.9809823300389338,0.9895023034514009
MLPClassifier,0.9896660754222256,0.9989326014028668,0.9809823300389338,0.9898760954971291
