model,accScore,precScore,recallScore,f1Score
RandomForestClassifier,0.989820313102491,0.9990683229813665,0.9807926829268293,0.9898461538461538
DecisionTreeClassifier,0.989588956582093,0.9989128746699798,0.9804878048780488,0.9896145857373644
MLPClassifier,0.9896660754222256,0.998758149642968,0.9807926829268293,0.9896938932471928
