model,accScore,precScore,recallScore,f1Score
RandomForestClassifier,0.9888948870208992,0.998015873015873,0.980359820089955,0.9891090606564816
DecisionTreeClassifier,0.9888177681807666,0.9981676591846084,0.9800599700149925,0.9890309403131855
MLPClassifier,0.9887406493406339,0.998776758409786,0.9793103448275862,0.9889477668433005
