model,accScore,precScore,recallScore,f1Score
RandomForestClassifier,0.9842677566129405,0.9915151515151515,0.9778840406455469,0.9846524225097804
DecisionTreeClassifier,0.9841135189326753,0.9915125795695665,0.9775851763299462,0.9844996237772761
MLPClassifier,0.9784067247628596,0.992775899169997,0.9651823072325164,0.9787846643430823
