model,accScore,precScore,recallScore,f1Score
RandomForestClassifier,0.989588956582093,0.9981831945495836,0.981685527099464,0.9898656257037759
DecisionTreeClassifier,0.9890491247011645,0.9984834698210494,0.9803454437164979,0.9893313298271975
MLPClassifier,0.9889720058610318,0.9972764412165229,0.9813877307921381,0.9892682926829268
