model,accScore,precScore,recallScore,f1Score
RandomForestClassifier,0.9891262435412972,0.9968306670691216,0.9821561338289962,0.9894389933338326
DecisionTreeClassifier,0.9883550551399707,0.9965256797583082,0.9809665427509293,0.9886849007118771
MLPClassifier,0.9895118377419604,0.9978842375698957,0.9818587360594796,0.9898066256932994
