model,accScore,precScore,recallScore,f1Score
RandomForestClassifier,0.9867355594971852,0.99560406245263,0.9786917001937118,0.9870754433423505
DecisionTreeClassifier,0.9858101334155934,0.9952951889512824,0.9772016092981672,0.9861654135338346
MLPClassifier,0.9845762319734711,0.9924368476781122,0.9776486365668305,0.9849872391532802
