model,accScore,precScore,recallScore,f1Score
RandomForestClassifier,0.9902830261432868,0.9978781448923917,0.983273596176822,0.9905220400180533
DecisionTreeClassifier,0.9899745507827562,0.9981790591805766,0.9823775388291517,0.9902152641878668
MLPClassifier,0.9900516696228888,0.9992397749733921,0.9814814814814815,0.9902810216228433
